AT ID/ LC ID,ATiM Patient ID,ATiM Consent ID,Anatomic Source From Mouse,Consent Study,Sample Type,Processing Type,Processing Date,Transplant Name,Created By,Date Created,Stock Status,Position In Box,Legacy Information (Colossus ID),Mouse of Origin,Replicate Number,Additional Notes,Passage,Colossus Notes,Found In Inventory
51589-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2018-06-26 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:11,in stock,A2,SA919X7XB02488,X0847,2,,7,,TRUE
51590-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-06-26 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:11,in stock,A3,SA919X7XB02488,X0847,2,,7,,TRUE
51591-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-06-26 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:11,in stock,A4,SA919X7XB02488,X0847,2,,7,,TRUE
51592-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-26 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:11,in stock,A5,SA919X7XB02488,X0847,2,,7,,TRUE
51593-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-26 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:11,in stock,A6,SA919X7XB02488,X0847,2,,7,,TRUE
51594-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-26 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:11,in stock,A7,SA919X7XB02488,X0847,2,,7,,TRUE
51595-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-26 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:11,in stock,A8,SA919X7XB02488,X0847,2,,7,,TRUE
51596-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-26 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:11,in stock,A9,SA919X7XB02488,X0847,2,,7,,TRUE
51813-BB,CID0002432,PBC0000847,Cervical mets,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-28 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:15,in stock,H3,SA919X7XB02488,X0847,2,,7,,TRUE
51814-BB,CID0002432,PBC0000847,Lung,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-28 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:15,in stock,H4,SA919X7XB02488,X0847,2,,7,,TRUE
51815-BB,CID0002432,PBC0000847,Brain,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-28 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:15,in stock,H5,SA919X7XB02488,X0847,2,,7,,TRUE
51816-BB,CID0002432,PBC0000847,Cervical mets,,Tissue,VF Scalpel organoids with stomacher for transplant,2018-09-28 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:15,out of stock,,SA919X7XB02488,X0847,2,,7,,TRUE
51817-BB,CID0002432,PBC0000847,Cervical mets,,Tissue,VF Scalpel organoids with stomacher for transplant,2018-09-28 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:15,out of stock,,SA919X7XB02488,X0847,2,,7,,TRUE
51818-BB,CID0002432,PBC0000847,Cervical mets,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-28 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:15,out of stock,,SA919X7XB02488,X0847,2,,7,,TRUE
51819-BB,CID0002432,PBC0000847,Cervical mets,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-28 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:15,out of stock,,SA919X7XB02488,X0847,2,,7,,TRUE
51820-BB,CID0002432,PBC0000847,Brain,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-28 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:15,in stock,I1,SA919X7XB02488,X0847,2,,7,,TRUE
51821-BB,CID0002432,PBC0000847,Lung,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-28 12:00,X0847-2112252,hwlee@bccrc.ca,2020-06-10 2:15,in stock,I2,SA919X7XB02488,X0847,2,,7,,TRUE
58689-BB,CID0002432,PBC0000847,,,Tissue,,0000-00-00 00:00:00,X0847-2112252,bpotvin@bccrc.ca,2021-06-09 14:45,out of stock,,SA919X7XB05378,X0847,2,,7,,TRUE
58690-BB,CID0002432,PBC0000847,,,Tissue,,0000-00-00 00:00:00,X0847-2112252,bpotvin@bccrc.ca,2021-06-09 14:45,out of stock,,SA919X7XB05604,X0847,2,,7,cervical mets LC Sample UID: 58690-BB / Patient UID: CID0002432,TRUE
51507-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2018-06-17 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:10,in stock,D6,SA919X7XB02489,X0847,3,,7,,TRUE
51508-BB,CID0002432,PBC0000847,,,Tissue,FF TISSUE SLICE,2018-06-17 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:10,in stock,D7,SA919X7XB02489,X0847,3,,7,,TRUE
51509-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-06-17 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:10,out of stock,,SA919X7XB02489,X0847,3,,7,,TRUE
51510-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-06-17 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:10,out of stock,,SA919X7XB02489,X0847,3,,7,,TRUE
51511-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-17 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:10,in stock,E1,SA919X7XB02489,X0847,3,,7,,TRUE
51512-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-17 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:10,in stock,E2,SA919X7XB02489,X0847,3,,7,,TRUE
51513-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-17 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:10,in stock,E3,SA919X7XB02489,X0847,3,,7,,TRUE
51514-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-17 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:10,in stock,E4,SA919X7XB02489,X0847,3,,7,,TRUE
51515-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-17 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:10,in stock,E5,SA919X7XB02489,X0847,3,,7,,TRUE
51802-BB,CID0002432,PBC0000847,Lumbar mets,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-24 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:15,in stock,G1,SA919X7XB02489,X0847,3,,7,,TRUE
51803-BB,CID0002432,PBC0000847,Lung,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-24 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:15,in stock,G2,SA919X7XB02489,X0847,3,,7,,TRUE
51804-BB,CID0002432,PBC0000847,Brain,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-24 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:15,in stock,G3,SA919X7XB02489,X0847,3,,7,,TRUE
51805-BB,CID0002432,PBC0000847,Lung,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-24 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:15,in stock,G4,SA919X7XB02489,X0847,3,,7,,TRUE
51806-BB,CID0002432,PBC0000847,Lumbar mets,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-24 12:00,X0847-2112253,hwlee@bccrc.ca,2020-06-10 2:15,in stock,G5,SA919X7XB02489,X0847,3,,7,,TRUE
58691-BB,CID0002432,PBC0000847,,,Tissue,,0000-00-00 00:00:00,X0847-2112253,bpotvin@bccrc.ca,2021-06-09 14:45,out of stock,,SA919X7XB05588,X0847,3,,7,LC Sample UID: 58691-BB / Patient UID: CID0002432,TRUE
58698-BB,CID0002432,PBC0000847,,,Tissue,,0000-00-00 00:00:00,X0847-2112253,bpotvin@bccrc.ca,2021-06-09 14:46,out of stock,,SA919X7XB05298,X0847,3,,7,,TRUE
51498-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2018-06-12 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:10,in stock,C6,SA919X7XB02490,X0847,4,,7,,TRUE
51499-BB,CID0002432,PBC0000847,,,Tissue,FF TISSUE SLICE,2018-06-12 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:10,in stock,C7,SA919X7XB02490,X0847,4,,7,,TRUE
51500-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-06-12 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:10,in stock,C8,SA919X7XB02490,X0847,4,,7,,TRUE
51501-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-06-12 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:10,in stock,C9,SA919X7XB02490,X0847,4,,7,,TRUE
51502-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-12 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:10,in stock,D1,SA919X7XB02490,X0847,4,,7,,TRUE
51503-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-12 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:10,in stock,D2,SA919X7XB02490,X0847,4,,7,,TRUE
51504-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-12 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:10,in stock,D3,SA919X7XB02490,X0847,4,,7,,TRUE
51505-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-12 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:10,in stock,D4,SA919X7XB02490,X0847,4,,7,,TRUE
51506-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-06-12 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:10,in stock,D5,SA919X7XB02490,X0847,4,,7,,TRUE
51822-BB,CID0002432,PBC0000847,Lumbar mets,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-30 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:15,in stock,I3,SA919X7XB02490,X0847,4,,7,,TRUE
51823-BB,CID0002432,PBC0000847,Brain,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-30 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:15,in stock,I4,SA919X7XB02490,X0847,4,,7,,TRUE
51824-BB,CID0002432,PBC0000847,Lung,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-30 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:15,in stock,I5,SA919X7XB02490,X0847,4,,7,,TRUE
51825-BB,CID0002432,PBC0000847,Liver,,Tissue,FF scalpel organoids and tissue fragments with stomacher,2018-09-30 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:16,in stock,I6,SA919X7XB02490,X0847,4,,7,,TRUE
51826-BB,CID0002432,PBC0000847,Lumbar mets,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-30 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:16,out of stock,,SA919X7XB02490,X0847,4,,7,,TRUE
51827-BB,CID0002432,PBC0000847,Brain,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-30 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:16,in stock,I8,SA919X7XB02490,X0847,4,,7,,TRUE
51828-BB,CID0002432,PBC0000847,Liver,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-30 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:16,in stock,I9,SA919X7XB02490,X0847,4,,7,,TRUE
51829-BB,CID0002432,PBC0000847,Lung,,Tissue,VF scalpel organoids and tissue fragments with stomacher,2018-09-30 12:00,X0847-2112254,hwlee@bccrc.ca,2020-06-10 2:16,in stock,A1,SA919X7XB02490,X0847,4,,7,,TRUE
58692-BB,CID0002432,PBC0000847,,,Tissue,,0000-00-00 00:00:00,X0847-2112254,bpotvin@bccrc.ca,2021-06-09 14:45,out of stock,,SA919X7XB05608,X0847,4,,7,FF-Sp LC Sample UID: 58692-BB / Patient UID: CID0002432,TRUE
58699-BB,CID0002432,PBC0000847,,,Tissue,,0000-00-00 00:00:00,X0847-2112254,bpotvin@bccrc.ca,2021-06-09 14:46,out of stock,,SA919X7XB05289,X0847,4,,7,,TRUE
53304-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2018-07-30 12:00,X0847-211123,peirew@bccrc.ca,2020-06-10 2:42,in stock,H6,SA919X6XB02506,X0847,3,,6,,FALSE
53581-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-07-30 12:00,X0847-211123,peirew@bccrc.ca,2020-06-10 2:46,in stock,"A3,A4",SA919X6XB02506,X0847,3,,6,,FALSE
53582-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2018-07-30 12:00,X0847-211123,peirew@bccrc.ca,2020-06-10 2:46,in stock,A5,SA919X6XB02506,X0847,3,,6,,FALSE
53583-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-07-30 12:00,X0847-211123,peirew@bccrc.ca,2020-06-10 2:47,in stock,A6,SA919X6XB02506,X0847,3,,6,,FALSE
53283-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2018-07-24 12:00,X0847-211124,peirew@bccrc.ca,2020-06-10 2:41,in stock,E7,SA919X6XB02507,X0847,4,,6,,FALSE
53289-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-07-24 12:00,X0847-211124,peirew@bccrc.ca,2020-06-10 2:41,in stock,"F5,F6",SA919X6XB02507,X0847,4,,6,,FALSE
53290-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-07-24 12:00,X0847-211124,peirew@bccrc.ca,2020-06-10 2:41,in stock,F7,SA919X6XB02507,X0847,4,,6,,FALSE
53608-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2018-08-20 12:00,X0847-211111,peirew@bccrc.ca,2020-06-10 2:47,in stock,E1,SA919X6XB02600,X0847,1,,6,,FALSE
53610-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-08-20 12:00,X0847-211111,peirew@bccrc.ca,2020-06-10 2:47,in stock,"E3,E4",SA919X6XB02600,X0847,1,,6,,FALSE
53611-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2018-08-20 12:00,X0847-211111,peirew@bccrc.ca,2020-06-10 2:47,in stock,E5,SA919X6XB02600,X0847,1,,6,,FALSE
53612-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-08-20 12:00,X0847-211111,peirew@bccrc.ca,2020-06-10 2:47,in stock,E6,SA919X6XB02600,X0847,1,,6,,FALSE
52582-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2018-09-10 12:00,X0847-211112,peirew@bccrc.ca,2020-06-10 2:29,in stock,D4,SA919X6XB02601,X0847,2,,6,,FALSE
52593-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-09-10 12:00,X0847-211112,peirew@bccrc.ca,2020-06-10 2:29,in stock,"F3,F4",SA919X6XB02601,X0847,2,,6,,FALSE
52594-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2018-09-10 12:00,X0847-211112,peirew@bccrc.ca,2020-06-10 2:29,in stock,"F5,",SA919X6XB02601,X0847,2,,6,,FALSE
52595-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-09-10 12:00,X0847-211112,peirew@bccrc.ca,2020-06-10 2:29,in stock,F6,SA919X6XB02601,X0847,2,,6,,FALSE
52607-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL ORGANOIDS WITH STOMACHER,2018-09-19 12:00,X0847-211113,peirew@bccrc.ca,2020-06-10 2:29,in stock,H3,SA919X6XB02602,X0847,3,,6,,FALSE
52608-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-09-19 12:00,X0847-211113,peirew@bccrc.ca,2020-06-10 2:29,in stock,H4,SA919X6XB02602,X0847,3,,6,,FALSE
52609-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2018-09-19 12:00,X0847-211113,peirew@bccrc.ca,2020-06-10 2:29,in stock,H5,SA919X6XB02602,X0847,3,,6,,FALSE
52610-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-09-19 12:00,X0847-211113,peirew@bccrc.ca,2020-06-10 2:29,in stock,H6,SA919X6XB02602,X0847,3,,6,,FALSE
53634-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2018-07-23 12:00,X0847-211131,peirew@bccrc.ca,2020-06-10 2:47,in stock,H3,SA919X6XB02616,X0847,1,,6,,FALSE
53640-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2018-08-07 12:00,X0847-211133,peirew@bccrc.ca,2020-06-10 2:48,in stock,H9,SA919X6XB02618,X0847,3,,6,,FALSE
53628-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER,2018-07-05 12:00,X0847-211134,peirew@bccrc.ca,2020-06-10 2:47,in stock,G6,SA919X6XB02619,X0847,4,,6,,FALSE
51766-BB,CID0002432,PBC0000847,,,Tissue,FF TISSUE SLICE,2018-09-17 12:00,X0847-2111241,hwlee@bccrc.ca,2020-06-10 2:14,in stock,B8,SA919X7XB02866,X0847,1,,7,,FALSE
51767-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2018-09-17 12:00,X0847-2111241,hwlee@bccrc.ca,2020-06-10 2:14,in stock,B9,SA919X7XB02866,X0847,1,,7,,FALSE
51777-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-09-17 12:00,X0847-2111241,hwlee@bccrc.ca,2020-06-10 2:15,in stock,D1,SA919X7XB02866,X0847,1,,7,,FALSE
51778-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-09-17 12:00,X0847-2111241,hwlee@bccrc.ca,2020-06-10 2:15,in stock,D2,SA919X7XB02866,X0847,1,,7,,FALSE
51779-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-09-17 12:00,X0847-2111241,hwlee@bccrc.ca,2020-06-10 2:15,in stock,D3,SA919X7XB02866,X0847,1,,7,,FALSE
51780-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-09-17 12:00,X0847-2111241,hwlee@bccrc.ca,2020-06-10 2:15,in stock,D4,SA919X7XB02866,X0847,1,,7,,FALSE
51781-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-09-17 12:00,X0847-2111241,hwlee@bccrc.ca,2020-06-10 2:15,in stock,D5,SA919X7XB02866,X0847,1,,7,,FALSE
51782-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-09-17 12:00,X0847-2111241,hwlee@bccrc.ca,2020-06-10 2:15,in stock,D6,SA919X7XB02866,X0847,1,,7,,FALSE
51783-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-09-17 12:00,X0847-2111241,hwlee@bccrc.ca,2020-06-10 2:15,in stock,D7,SA919X7XB02866,X0847,1,,7,,FALSE
51830-BB,CID0002432,PBC0000847,,,Tissue,FF TISSUE SLICE,2018-10-02 12:00,X0847-2111242,hwlee@bccrc.ca,2020-06-10 2:16,in stock,A2,SA919X7XB02867,X0847,2,,7,,FALSE
51831-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2018-10-02 12:00,X0847-2111242,hwlee@bccrc.ca,2020-06-10 2:16,in stock,A3,SA919X7XB02867,X0847,2,,7,,FALSE
51832-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-10-02 12:00,X0847-2111242,hwlee@bccrc.ca,2020-06-10 2:16,in stock,A4,SA919X7XB02867,X0847,2,,7,,FALSE
51833-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-10-02 12:00,X0847-2111242,hwlee@bccrc.ca,2020-06-10 2:16,in stock,A5,SA919X7XB02867,X0847,2,,7,,FALSE
51834-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2018-10-02 12:00,X0847-2111242,hwlee@bccrc.ca,2020-06-10 2:16,in stock,A6,SA919X7XB02867,X0847,2,,7,,FALSE
51835-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2018-10-02 12:00,X0847-2111242,hwlee@bccrc.ca,2020-06-10 2:16,in stock,A7,SA919X7XB02867,X0847,2,,7,,FALSE
51836-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2018-10-02 12:00,X0847-2111242,hwlee@bccrc.ca,2020-06-10 2:16,in stock,A8,SA919X7XB02867,X0847,2,,7,,FALSE
51837-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2018-10-02 12:00,X0847-2111242,hwlee@bccrc.ca,2020-06-10 2:16,in stock,A9,SA919X7XB02867,X0847,2,,7,,FALSE
51838-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,2018-10-02 12:00,X0847-2111242,hwlee@bccrc.ca,2020-06-10 2:16,in stock,B1,SA919X7XB02867,X0847,2,,7,,FALSE
51730-BB,CID0002432,PBC0000847,,,Tissue,FF TISSUE SLICE,2018-09-07 12:00,X0847-2111243,hwlee@bccrc.ca,2020-06-10 2:14,in stock,G8,SA919X7XB02868,X0847,3,,7,,FALSE
51731-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,0000-00-00 12:00:00,X0847-2111243,hwlee@bccrc.ca,2020-06-10 2:14,in stock,G9,SA919X7XB02868,X0847,3,,7,,FALSE
51732-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,0000-00-00 12:00:00,X0847-2111243,hwlee@bccrc.ca,2020-06-10 2:14,in stock,H1,SA919X7XB02868,X0847,3,,7,,FALSE
51733-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,0000-00-00 12:00:00,X0847-2111243,hwlee@bccrc.ca,2020-06-10 2:14,in stock,H2,SA919X7XB02868,X0847,3,,7,,FALSE
51734-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0847-2111243,hwlee@bccrc.ca,2020-06-10 2:14,in stock,H3,SA919X7XB02868,X0847,3,,7,,FALSE
51735-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0847-2111243,hwlee@bccrc.ca,2020-06-10 2:14,in stock,H4,SA919X7XB02868,X0847,3,,7,,FALSE
51736-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0847-2111243,hwlee@bccrc.ca,2020-06-10 2:14,in stock,H5,SA919X7XB02868,X0847,3,,7,,FALSE
51737-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0847-2111243,hwlee@bccrc.ca,2020-06-10 2:14,in stock,H6,SA919X7XB02868,X0847,3,,7,,FALSE
51738-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL TISSUE FRAGMENTS WITH STOMACHER,0000-00-00 12:00:00,X0847-2111243,hwlee@bccrc.ca,2020-06-10 2:14,in stock,H7,SA919X7XB02868,X0847,3,,7,,FALSE
51784-BB,CID0002432,PBC0000847,,,Tissue,FF TISSUE SLICE,2018-09-18 12:00,X0847-2111244,hwlee@bccrc.ca,2020-06-10 2:15,in stock,D8,SA919X7XB02869,X0847,4,,7,,FALSE
51785-BB,CID0002432,PBC0000847,,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2018-09-18 12:00,X0847-2111244,hwlee@bccrc.ca,2020-06-10 2:15,in stock,D9,SA919X7XB02869,X0847,4,,7,,FALSE
51786-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-09-18 12:00,X0847-2111244,hwlee@bccrc.ca,2020-06-10 2:15,in stock,E1,SA919X7XB02869,X0847,4,,7,,FALSE
51787-BB,CID0002432,PBC0000847,,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2018-09-18 12:00,X0847-2111244,hwlee@bccrc.ca,2020-06-10 2:15,in stock,E2,SA919X7XB02869,X0847,4,,7,,FALSE
