ens_gene_id,symbol,chr,tagwise_dispersion,gene_type
ENSG00000162669,HFM1,1,1.241,trans
ENSG00000162670,BRINP3,1,0.41,trans
ENSG00000162676,GFI1,1,0.577,trans
ENSG00000162688,AGL,1,0.141,trans
ENSG00000162692,VCAM1,1,0.854,trans
ENSG00000162694,EXTL2,1,0.143,trans
ENSG00000162695,SLC30A7,1,0.126,trans
ENSG00000162702,ZNF281,1,0.097,trans
ENSG00000162704,ARPC5,1,0.097,trans
ENSG00000162706,CADM3,1,0.843,trans
ENSG00000162711,NLRP3,1,0.199,trans
ENSG00000162714,ZNF496,1,0.284,trans
ENSG00000162722,TRIM58,1,0.303,trans
ENSG00000162729,IGSF8,1,0.084,trans
ENSG00000162733,DDR2,1,0.299,trans
ENSG00000162734,PEA15,1,0.118,trans
ENSG00000162735,PEX19,1,0.227,trans
ENSG00000162736,NCSTN,1,0.625,trans
ENSG00000162738,VANGL2,1,0.275,trans
ENSG00000162739,SLAMF6,1,0.375,trans
ENSG00000162745,OLFML2B,1,0.432,trans
ENSG00000162746,FCRLB,1,1.115,trans
ENSG00000162755,KLHDC9,1,0.097,trans
ENSG00000162757,C1orf74,1,0.331,trans
ENSG00000162769,FLVCR1,1,0.113,trans
ENSG00000162772,ATF3,1,0.151,trans
ENSG00000162775,RBM15,1,0.24,trans
ENSG00000162777,DENND2D,1,0.19,trans
ENSG00000162779,AXDND1,1,0.235,trans
ENSG00000162782,TDRD5,1,0.238,trans
ENSG00000162783,IER5,1,0.137,trans
ENSG00000162804,SNED1,2,0.219,trans
ENSG00000162813,BPNT1,1,0.148,trans
ENSG00000162814,SPATA17,1,0.175,trans
ENSG00000162817,C1orf115,1,0.153,trans
ENSG00000162819,BROX,1,0.113,trans
ENSG00000162825,NBPF20,1,0.362,trans
ENSG00000162836,ACP6,1,0.417,trans
ENSG00000162843,WDR64,1,0.212,trans
ENSG00000162849,KIF26B,1,0.321,trans
ENSG00000162851,TFB2M,1,0.126,trans
ENSG00000162852,CNST,1,0.185,trans
ENSG00000162869,PPP1R21,2,0.142,trans
ENSG00000162873,KLHDC8A,1,0.499,trans
ENSG00000162878,PKDCC,2,0.153,trans
ENSG00000162881,OXER1,2,0.411,trans
ENSG00000162882,HAAO,2,0.449,trans
ENSG00000162885,B3GALNT2,1,0.394,trans
ENSG00000162889,MAPKAPK2,1,0.13,trans
ENSG00000162892,IL24,1,0.71,trans
ENSG00000162894,FCMR,1,0.178,trans
ENSG00000162896,PIGR,1,0.999,trans
ENSG00000162909,CAPN2,1,0.132,trans
ENSG00000162910,MRPL55,1,0.129,trans
ENSG00000162923,WDR26,1,0.155,trans
ENSG00000162924,REL,2,0.147,trans
ENSG00000162927,PUS10,2,0.207,trans
ENSG00000162928,PEX13,2,0.101,trans
ENSG00000162929,SANBR,2,0.204,trans
ENSG00000162931,TRIM17,1,0.169,trans
ENSG00000162944,RFTN2,2,0.163,trans
ENSG00000162946,DISC1,1,0.294,trans
ENSG00000162949,CAPN13,2,0.233,trans
ENSG00000162959,MEMO1,2,0.081,trans
ENSG00000162961,DPY30,2,0.101,trans
ENSG00000162971,TYW5,2,0.192,trans
ENSG00000162972,MAIP1,2,0.134,trans
ENSG00000162975,KCNF1,2,0.243,trans
ENSG00000162976,SLC66A3,2,0.104,trans
ENSG00000162980,ARL5A,2,0.111,trans
ENSG00000162981,LRATD1,2,0.246,trans
ENSG00000162989,KCNJ3,2,0.512,trans
ENSG00000162994,CLHC1,2,0.372,trans
ENSG00000162998,FRZB,2,0.225,trans
ENSG00000162999,DUSP19,2,0.195,trans
ENSG00000163001,CFAP36,2,0.085,trans
ENSG00000163002,NUP35,2,0.092,trans
ENSG00000163006,CCDC138,2,0.249,trans
ENSG00000163009,,,0.329,trans
ENSG00000163013,FBXO41,2,0.325,trans
ENSG00000163017,ACTG2,2,0.497,trans
ENSG00000163026,WDCP,2,0.187,trans
ENSG00000163029,SMC6,2,0.166,trans
ENSG00000163032,VSNL1,2,0.172,trans
ENSG00000163040,CCDC74A,2,0.214,trans
ENSG00000163041,H3-3A,1,0.144,trans
ENSG00000163046,ANKRD30BL,2,1.292,trans
ENSG00000163050,COQ8A,1,0.199,trans
ENSG00000163053,SLC16A14,2,0.219,trans
ENSG00000163060,TEKT4,2,0.967,trans
ENSG00000163064,EN1,2,0.096,trans
ENSG00000163069,SGCB,4,0.213,trans
ENSG00000163071,SPATA18,4,0.194,trans
ENSG00000163072,NOSTRIN,2,0.224,trans
ENSG00000163075,CFAP221,2,0.216,trans
ENSG00000163082,SGPP2,2,0.561,trans
ENSG00000163083,INHBB,2,0.161,trans
ENSG00000163092,XIRP2,2,2.347,trans
ENSG00000163093,BBS5,2,0.099,trans
ENSG00000163104,SMARCAD1,4,0.17,trans
ENSG00000163106,HPGDS,4,0.31,trans
ENSG00000163110,PDLIM5,4,0.092,trans
ENSG00000163116,STPG2,4,0.294,trans
ENSG00000163125,RPRD2,1,0.135,trans
ENSG00000163126,ANKRD23,2,0.416,trans
ENSG00000163131,CTSS,1,0.084,trans
ENSG00000163132,MSX1,4,0.692,trans
ENSG00000163138,PACRGL,4,0.182,trans
ENSG00000163141,BNIPL,1,0.183,trans
ENSG00000163145,C1QTNF7,4,0.328,trans
ENSG00000163154,TNFAIP8L2,1,0.315,trans
ENSG00000163155,LYSMD1,1,0.218,trans
ENSG00000163156,SCNM1,1,0.123,trans
ENSG00000163157,TMOD4,1,0.361,trans
ENSG00000163159,VPS72,1,0.134,trans
ENSG00000163161,ERCC3,2,0.167,trans
ENSG00000163162,RNF149,2,0.101,trans
ENSG00000163166,IWS1,2,0.163,trans
ENSG00000163170,BOLA3,2,0.136,trans
ENSG00000163171,CDC42EP3,2,0.135,trans
ENSG00000163191,S100A11,1,0.094,trans
ENSG00000163207,IVL,1,0.376,trans
ENSG00000163209,SPRR3,1,0.297,trans
ENSG00000163214,DHX57,2,0.577,trans
ENSG00000163218,PGLYRP4,1,0.295,trans
ENSG00000163219,ARHGAP25,2,0.204,trans
ENSG00000163220,S100A9,1,0.343,trans
ENSG00000163235,TGFA,2,0.21,trans
ENSG00000163239,TDRD10,1,0.293,trans
ENSG00000163249,CCNYL1,2,0.131,trans
ENSG00000163251,FZD5,2,0.206,trans
ENSG00000163257,DCAF16,4,0.32,trans
ENSG00000163281,GNPDA2,4,0.137,trans
ENSG00000163288,GABRB1,4,0.445,trans
ENSG00000163291,PAQR3,4,0.138,trans
ENSG00000163293,NIPAL1,4,0.107,trans
ENSG00000163297,ANTXR2,4,0.139,trans
ENSG00000163312,HELQ,4,0.233,trans
ENSG00000163319,MRPS18C,4,0.142,trans
ENSG00000163320,CGGBP1,3,0.115,trans
ENSG00000163322,ABRAXAS1,4,0.198,trans
ENSG00000163328,GPR155,2,0.158,trans
ENSG00000163331,DAPL1,2,1.583,trans
ENSG00000163344,PMVK,1,0.134,trans
ENSG00000163346,PBXIP1,1,0.193,trans
ENSG00000163347,CLDN1,3,0.209,trans
ENSG00000163348,PYGO2,1,0.186,trans
ENSG00000163349,HIPK1,1,0.263,trans
ENSG00000163352,LENEP,1,0.374,trans
ENSG00000163354,DCST2,1,0.263,trans
ENSG00000163357,DCST1,1,0.144,trans
ENSG00000163359,COL6A3,2,0.41,trans
ENSG00000163362,INAVA,1,0.236,trans
ENSG00000163374,YY1AP1,1,0.241,trans
ENSG00000163376,KBTBD8,3,0.286,trans
ENSG00000163377,TAFA4,3,0.353,trans
ENSG00000163378,EOGT,3,0.123,trans
ENSG00000163380,LMOD3,3,0.761,trans
ENSG00000163382,NAXE,1,0.092,trans
ENSG00000163389,POGLUT1,3,0.145,trans
ENSG00000163393,SLC22A15,1,0.263,trans
ENSG00000163399,ATP1A1,1,0.12,trans
ENSG00000163406,SLC15A2,3,0.261,trans
ENSG00000163412,EIF4E3,3,0.197,trans
ENSG00000163428,LRRC58,3,0.088,trans
ENSG00000163430,FSTL1,3,0.098,trans
ENSG00000163431,LMOD1,1,0.44,trans
ENSG00000163435,ELF3,1,0.109,trans
ENSG00000163444,TMEM183A,1,0.116,trans
ENSG00000163449,TMEM169,2,0.452,trans
ENSG00000163453,IGFBP7,4,0.592,trans
ENSG00000163462,TRIM46,1,0.253,trans
ENSG00000163463,KRTCAP2,1,0.113,trans
ENSG00000163466,ARPC2,2,0.136,trans
ENSG00000163467,TSACC,1,0.295,trans
ENSG00000163468,CCT3,1,0.144,trans
ENSG00000163472,TMEM79,1,0.181,trans
ENSG00000163479,SSR2,1,0.094,trans
ENSG00000163481,RNF25,2,0.133,trans
ENSG00000163482,STK36,2,0.259,trans
ENSG00000163485,ADORA1,1,0.103,trans
ENSG00000163491,NEK10,3,0.272,trans
ENSG00000163492,CCDC141,2,0.534,trans
ENSG00000163507,CIP2A,3,0.161,trans
ENSG00000163510,CWC22,2,0.122,trans
ENSG00000163512,AZI2,3,0.107,trans
ENSG00000163513,TGFBR2,3,0.19,trans
ENSG00000163516,ANKZF1,2,0.197,trans
ENSG00000163517,HDAC11,3,0.173,trans
ENSG00000163520,FBLN2,3,0.233,trans
ENSG00000163521,GLB1L,2,0.152,trans
ENSG00000163527,STT3B,3,0.147,trans
ENSG00000163528,CHCHD4,3,0.139,trans
ENSG00000163531,NFASC,1,0.399,trans
ENSG00000163534,FCRL1,1,0.299,trans
ENSG00000163535,SGO2,2,0.126,trans
ENSG00000163536,SERPINI1,3,0.351,trans
ENSG00000163539,CLASP2,3,0.411,trans
ENSG00000163541,SUCLG1,2,0.09,trans
ENSG00000163545,NUAK2,1,0.212,trans
ENSG00000163554,SPTA1,1,4.131,trans
ENSG00000163558,PRKCI,3,0.123,trans
ENSG00000163565,IFI16,1,0.288,trans
ENSG00000163576,EFHB,3,0.429,trans
ENSG00000163577,EIF5A2,3,0.196,trans
ENSG00000163584,RPL22L1,3,0.126,trans
ENSG00000163590,PPM1L,3,0.247,trans
ENSG00000163596,ICA1L,2,0.167,trans
ENSG00000163602,RYBP,3,0.123,trans
ENSG00000163605,PPP4R2,3,0.243,trans
ENSG00000163606,CD200R1,3,0.313,trans
ENSG00000163607,GTPBP8,3,0.139,trans
ENSG00000163608,NEPRO,3,0.135,trans
ENSG00000163611,SPICE1,3,0.156,trans
ENSG00000163617,CCDC191,3,0.176,trans
ENSG00000163618,CADPS,3,0.981,trans
ENSG00000163623,NKX6-1,4,0.399,trans
ENSG00000163624,CDS1,4,0.111,trans
ENSG00000163625,WDFY3,4,0.423,trans
ENSG00000163626,COX18,4,0.18,trans
ENSG00000163629,PTPN13,4,0.408,trans
ENSG00000163631,ALB,4,0.315,trans
ENSG00000163632,C3orf49,3,0.48,trans
ENSG00000163633,C4orf36,4,0.217,trans
ENSG00000163634,THOC7,3,0.099,trans
ENSG00000163635,ATXN7,3,0.188,trans
ENSG00000163636,PSMD6,3,0.097,trans
ENSG00000163637,PRICKLE2,3,0.486,trans
ENSG00000163638,ADAMTS9,3,0.297,trans
ENSG00000163644,PPM1K,4,0.131,trans
ENSG00000163645,ERICH6,3,0.421,trans
ENSG00000163655,GMPS,3,0.125,trans
ENSG00000163659,TIPARP,3,0.118,trans
ENSG00000163660,CCNL1,3,0.17,trans
ENSG00000163661,PTX3,3,0.228,trans
ENSG00000163666,HESX1,3,0.381,trans
ENSG00000163681,SLMAP,3,0.14,trans
ENSG00000163682,RPL9,4,0.915,trans
ENSG00000163683,SMIM14,4,0.1,trans
ENSG00000163684,RPP14,3,0.13,trans
ENSG00000163686,ABHD6,3,0.172,trans
ENSG00000163687,DNASE1L3,3,0.369,trans
ENSG00000163689,CFAP20DC,3,0.241,trans
ENSG00000163694,RBM47,4,0.162,trans
ENSG00000163697,APBB2,4,0.202,trans
ENSG00000163701,IL17RE,3,0.097,trans
ENSG00000163702,IL17RC,3,0.087,trans
ENSG00000163703,CRELD1,3,0.165,trans
ENSG00000163704,PRRT3,3,0.188,trans
ENSG00000163705,FANCD2OS,3,0.286,trans
ENSG00000163710,PCOLCE2,3,0.121,trans
ENSG00000163714,U2SURP,3,0.127,trans
ENSG00000163719,MTMR14,3,0.096,trans
ENSG00000163728,TTC14,3,0.184,trans
ENSG00000163734,CXCL3,4,0.205,trans
ENSG00000163735,CXCL5,4,0.272,trans
ENSG00000163738,MTHFD2L,4,0.268,trans
ENSG00000163739,CXCL1,4,0.237,trans
ENSG00000163743,RCHY1,4,0.143,trans
ENSG00000163746,PLSCR2,3,0.294,trans
ENSG00000163749,CCDC158,4,0.663,trans
ENSG00000163751,CPA3,3,3.784,trans
ENSG00000163754,GYG1,3,0.096,trans
ENSG00000163755,HPS3,3,0.127,trans
ENSG00000163762,TM4SF18,3,0.155,trans
ENSG00000163781,TOPBP1,3,0.164,trans
ENSG00000163785,RYK,3,0.464,trans
ENSG00000163788,SNRK,3,0.151,trans
ENSG00000163792,TCF23,2,3.219,trans
ENSG00000163794,UCN,2,0.247,trans
ENSG00000163795,ZNF513,2,0.105,trans
ENSG00000163798,SLC4A1AP,2,0.108,trans
ENSG00000163803,PLB1,2,0.231,trans
ENSG00000163806,SPDYA,2,0.27,trans
ENSG00000163807,KIAA1143,3,0.082,trans
ENSG00000163808,KIF15,3,0.098,trans
ENSG00000163811,WDR43,2,0.153,trans
ENSG00000163812,ZDHHC3,3,0.081,trans
ENSG00000163814,CDCP1,3,0.26,trans
ENSG00000163815,CLEC3B,3,0.744,trans
ENSG00000163817,SLC6A20,3,0.206,trans
ENSG00000163818,LZTFL1,3,0.135,trans
ENSG00000163820,FYCO1,3,0.292,trans
ENSG00000163823,CCR1,3,0.23,trans
ENSG00000163827,LRRC2,3,0.247,trans
ENSG00000163832,ELP6,3,0.181,trans
ENSG00000163833,FBXO40,3,0.447,trans
ENSG00000163840,DTX3L,3,0.253,trans
ENSG00000163848,ZNF148,3,0.093,trans
ENSG00000163864,NMNAT3,3,0.564,trans
ENSG00000163866,SMIM12,1,0.153,trans
ENSG00000163867,ZMYM6,1,0.172,trans
ENSG00000163870,TPRA1,3,0.111,trans
ENSG00000163872,YEATS2,3,0.36,trans
ENSG00000163874,ZC3H12A,1,0.124,trans
ENSG00000163875,MEAF6,1,0.098,trans
ENSG00000163877,SNIP1,1,0.246,trans
ENSG00000163882,POLR2H,3,0.359,trans
ENSG00000163884,KLF15,3,0.113,trans
ENSG00000163888,CAMK2N2,3,0.257,trans
ENSG00000163898,LIPH,3,0.222,trans
ENSG00000163900,TMEM41A,3,0.167,trans
ENSG00000163902,RPN1,3,0.084,trans
ENSG00000163904,SENP2,3,0.259,trans
ENSG00000163909,HEYL,1,0.447,trans
ENSG00000163913,IFT122,3,0.191,trans
ENSG00000163918,RFC4,3,0.173,trans
ENSG00000163923,RPL39L,3,0.251,trans
ENSG00000163930,BAP1,3,0.171,trans
ENSG00000163931,TKT,3,0.09,trans
ENSG00000163932,PRKCD,3,0.101,trans
ENSG00000163933,RFT1,3,0.126,trans
ENSG00000163935,SFMBT1,3,0.339,trans
ENSG00000163938,GNL3,3,0.15,trans
ENSG00000163939,PBRM1,3,0.197,trans
ENSG00000163945,UVSSA,4,0.294,trans
ENSG00000163946,TASOR,3,0.194,trans
ENSG00000163947,ARHGEF3,3,0.112,trans
ENSG00000163950,SLBP,4,0.088,trans
ENSG00000163956,LRPAP1,4,0.08,trans
ENSG00000163959,SLC51A,3,0.543,trans
ENSG00000163960,UBXN7,3,0.203,trans
ENSG00000163961,RNF168,3,0.146,trans
ENSG00000163964,PIGX,3,0.133,trans
ENSG00000163975,MELTF,3,0.098,trans
ENSG00000163982,OTOP1,4,5.101,trans
ENSG00000163993,S100P,4,0.238,trans
ENSG00000163995,ABLIM2,4,0.263,trans
ENSG00000164002,EXO5,1,0.158,trans
ENSG00000164008,C1orf50,1,0.287,trans
ENSG00000164010,ERMAP,1,0.23,trans
ENSG00000164011,ZNF691,1,0.102,trans
ENSG00000164022,AIMP1,4,0.09,trans
ENSG00000164023,SGMS2,4,0.145,trans
ENSG00000164024,METAP1,4,0.526,trans
ENSG00000164031,DNAJB14,4,0.112,trans
ENSG00000164032,H2AZ1,4,0.126,trans
ENSG00000164035,EMCN,4,0.407,trans
ENSG00000164037,SLC9B1,4,0.273,trans
ENSG00000164038,SLC9B2,4,0.212,trans
ENSG00000164039,BDH2,4,0.223,trans
ENSG00000164040,PGRMC2,4,0.096,trans
ENSG00000164045,CDC25A,3,0.239,trans
ENSG00000164048,ZNF589,3,0.279,trans
ENSG00000164049,FBXW12,3,2.915,trans
ENSG00000164050,PLXNB1,3,0.501,trans
ENSG00000164051,CCDC51,3,0.157,trans
ENSG00000164053,ATRIP,3,0.263,trans
ENSG00000164054,SHISA5,3,0.164,trans
ENSG00000164056,SPRY1,4,0.136,trans
ENSG00000164061,BSN,3,0.322,trans
ENSG00000164062,APEH,3,0.151,trans
ENSG00000164066,INTU,4,0.146,trans
ENSG00000164068,RNF123,3,0.175,trans
ENSG00000164070,HSPA4L,4,0.232,trans
ENSG00000164073,MFSD8,4,0.126,trans
ENSG00000164074,ABHD18,4,0.181,trans
ENSG00000164076,CAMKV,3,0.505,trans
ENSG00000164077,MON1A,3,0.102,trans
ENSG00000164078,MST1R,3,0.233,trans
ENSG00000164080,RAD54L2,3,0.18,trans
ENSG00000164081,TEX264,3,0.09,trans
ENSG00000164082,GRM2,3,0.44,trans
ENSG00000164086,DUSP7,3,0.392,trans
ENSG00000164087,POC1A,3,0.236,trans
ENSG00000164088,PPM1M,3,0.242,trans
ENSG00000164091,WDR82,3,0.192,trans
ENSG00000164096,C4orf3,4,0.253,trans
ENSG00000164099,PRSS12,4,0.392,trans
ENSG00000164100,NDST3,4,0.541,trans
ENSG00000164104,HMGB2,4,0.109,trans
ENSG00000164105,SAP30,4,0.128,trans
ENSG00000164106,SCRG1,4,0.155,trans
ENSG00000164109,MAD2L1,4,0.153,trans
ENSG00000164111,ANXA5,4,0.086,trans
ENSG00000164114,MAP9,4,0.261,trans
ENSG00000164116,GUCY1A1,4,0.269,trans
ENSG00000164117,FBXO8,4,0.098,trans
ENSG00000164118,CEP44,4,0.113,trans
ENSG00000164120,HPGD,4,0.348,trans
ENSG00000164122,ASB5,4,3.204,trans
ENSG00000164124,TMEM144,4,0.207,trans
ENSG00000164125,GASK1B,4,0.234,trans
ENSG00000164128,NPY1R,4,0.184,trans
ENSG00000164129,NPY5R,4,0.18,trans
ENSG00000164134,NAA15,4,0.102,trans
ENSG00000164136,IL15,4,0.206,trans
ENSG00000164142,FHIP1A,4,0.944,trans
ENSG00000164144,ARFIP1,4,0.092,trans
ENSG00000164151,ICE1,5,0.396,cis
ENSG00000164161,HHIP,4,0.235,trans
ENSG00000164162,ANAPC10,4,0.121,trans
ENSG00000164163,ABCE1,4,0.116,trans
ENSG00000164164,OTUD4,4,0.169,trans
ENSG00000164167,LSM6,4,0.114,trans
ENSG00000164168,TMEM184C,4,0.147,trans
ENSG00000164169,PRMT9,4,0.26,trans
ENSG00000164171,ITGA2,5,0.258,trans
ENSG00000164172,MOCS2,5,0.08,trans
ENSG00000164180,TMEM161B,5,0.139,trans
ENSG00000164181,ELOVL7,5,0.217,trans
ENSG00000164182,NDUFAF2,5,0.126,trans
ENSG00000164187,LMBRD2,5,0.199,cis
ENSG00000164188,RANBP3L,5,0.442,cis
ENSG00000164190,NIPBL,5,0.211,cis
ENSG00000164197,RNF180,5,0.149,trans
ENSG00000164199,ADGRV1,5,0.406,trans
ENSG00000164209,SLC25A46,5,0.198,trans
ENSG00000164211,STARD4,5,0.391,trans
ENSG00000164219,PGGT1B,5,0.243,trans
ENSG00000164220,F2RL2,5,0.251,trans
ENSG00000164221,CCDC112,5,0.178,trans
ENSG00000164236,ANKRD33B,5,0.229,cis
ENSG00000164237,CMBL,5,0.204,cis
ENSG00000164241,C5orf63,5,0.206,trans
ENSG00000164244,PRRC1,5,0.125,trans
ENSG00000164251,F2RL1,5,0.104,trans
ENSG00000164252,AGGF1,5,0.088,trans
ENSG00000164253,WDR41,5,0.166,trans
ENSG00000164256,PRDM9,5,0.415,cis
ENSG00000164258,NDUFS4,5,0.115,trans
ENSG00000164265,SCGB3A2,5,0.335,trans
ENSG00000164284,GRPEL2,5,0.144,trans
ENSG00000164287,CDC20B,5,0.407,trans
ENSG00000164291,ARSK,5,0.154,trans
ENSG00000164292,RHOBTB3,5,0.113,trans
ENSG00000164294,GPX8,5,0.211,trans
ENSG00000164296,TIGD6,5,0.187,trans
ENSG00000164300,SERINC5,5,1.144,trans
ENSG00000164303,ENPP6,4,0.303,trans
ENSG00000164304,CAGE1,6,0.228,trans
ENSG00000164305,CASP3,4,0.132,trans
ENSG00000164306,PRIMPOL,4,0.118,trans
ENSG00000164307,ERAP1,5,0.184,trans
ENSG00000164308,ERAP2,5,0.101,trans
ENSG00000164309,CMYA5,5,0.269,trans
ENSG00000164318,EGFLAM,5,0.859,cis
ENSG00000164323,CFAP97,4,0.202,trans
ENSG00000164327,RICTOR,5,0.195,cis
ENSG00000164329,TENT2,5,0.101,trans
ENSG00000164330,EBF1,5,0.488,trans
ENSG00000164331,ANKRA2,5,0.167,trans
ENSG00000164332,UBLCP1,5,0.112,trans
ENSG00000164338,UTP15,5,0.211,trans
ENSG00000164342,TLR3,4,0.139,trans
ENSG00000164344,KLKB1,4,0.289,trans
ENSG00000164346,NSA2,5,0.091,trans
ENSG00000164347,GFM2,5,0.228,trans
ENSG00000164362,TERT,5,0.866,cis
ENSG00000164366,CCDC127,5,0.184,cis
ENSG00000164379,FOXQ1,6,0.263,trans
ENSG00000164393,ADGRF2,6,0.204,trans
ENSG00000164398,ACSL6,5,0.203,trans
ENSG00000164402,SEPTIN8,5,0.242,trans
ENSG00000164403,SHROOM1,5,0.222,trans
ENSG00000164404,GDF9,5,0.338,trans
ENSG00000164405,UQCRQ,5,0.2,trans
ENSG00000164406,LEAP2,5,0.42,trans
ENSG00000164411,GJB7,6,0.388,trans
ENSG00000164414,SLC35A1,6,0.097,trans
ENSG00000164418,GRIK2,6,0.249,trans
ENSG00000164430,CGAS,6,0.138,trans
ENSG00000164434,FABP7,6,0.253,trans
ENSG00000164440,TXLNB,6,0.184,trans
ENSG00000164442,CITED2,6,0.082,trans
ENSG00000164463,CREBRF,5,0.141,trans
ENSG00000164465,DCBLD1,6,0.183,trans
ENSG00000164466,SFXN1,5,0.168,trans
ENSG00000164483,SAMD3,6,0.37,trans
ENSG00000164484,TMEM200A,6,0.635,trans
ENSG00000164485,IL22RA2,6,0.3,trans
ENSG00000164494,PDSS2,6,0.236,trans
ENSG00000164506,STXBP5,6,0.32,trans
ENSG00000164509,IL31RA,5,0.337,trans
ENSG00000164512,ANKRD55,5,0.611,trans
ENSG00000164520,RAET1E,6,0.348,trans
ENSG00000164530,PI16,6,2.79,trans
ENSG00000164532,TBX20,7,0.555,trans
ENSG00000164535,DAGLB,7,0.153,trans
ENSG00000164542,MATCAP2,7,0.123,trans
ENSG00000164543,STK17A,7,0.161,trans
ENSG00000164548,TRA2A,7,0.107,trans
ENSG00000164574,GALNT10,5,0.465,trans
ENSG00000164576,SAP30L,5,0.214,trans
ENSG00000164587,RPS14,5,0.112,trans
ENSG00000164591,MYOZ3,5,0.418,trans
ENSG00000164597,COG5,7,1.919,trans
ENSG00000164603,BMT2,7,0.136,trans
ENSG00000164604,GPR85,7,0.256,trans
ENSG00000164609,SLU7,5,0.106,trans
ENSG00000164610,RP9,7,0.1,trans
ENSG00000164611,PTTG1,5,0.147,trans
ENSG00000164615,CAMLG,5,0.114,trans
ENSG00000164619,BMPER,7,1.494,trans
ENSG00000164620,RELL2,5,0.153,trans
ENSG00000164626,KCNK5,6,0.264,trans
ENSG00000164627,KIF6,6,0.359,trans
ENSG00000164631,ZNF12,7,0.132,trans
ENSG00000164638,SLC29A4,7,0.147,trans
ENSG00000164647,STEAP1,7,0.152,trans
ENSG00000164649,CDCA7L,7,0.169,trans
ENSG00000164651,SP8,7,0.764,trans
ENSG00000164654,MIOS,7,0.202,trans
ENSG00000164659,ELAPOR2,7,0.371,trans
ENSG00000164663,USP49,6,0.242,trans
ENSG00000164674,SYTL3,6,0.156,trans
ENSG00000164683,HEY1,8,0.307,trans
ENSG00000164684,ZNF704,8,0.197,trans
ENSG00000164687,FABP5,8,0.145,trans
ENSG00000164690,SHH,7,0.341,trans
ENSG00000164691,TAGAP,6,0.172,trans
ENSG00000164692,COL1A2,7,0.58,trans
ENSG00000164694,FNDC1,6,0.191,trans
ENSG00000164695,CHMP4C,8,0.12,trans
ENSG00000164707,SLC13A4,7,0.493,trans
ENSG00000164708,PGAM2,7,4.632,trans
ENSG00000164713,BRI3,7,0.094,trans
ENSG00000164715,LMTK2,7,0.29,trans
ENSG00000164733,CTSB,8,0.172,trans
ENSG00000164736,SOX17,8,0.485,trans
ENSG00000164741,DLC1,8,0.537,trans
ENSG00000164742,ADCY1,7,0.461,trans
ENSG00000164743,C8orf48,8,0.219,trans
ENSG00000164744,SUN3,7,0.104,trans
ENSG00000164749,HNF4G,8,0.249,trans
ENSG00000164751,PEX2,8,0.12,trans
ENSG00000164754,RAD21,8,0.098,trans
ENSG00000164756,SLC30A8,8,0.307,trans
ENSG00000164758,MED30,8,0.133,trans
ENSG00000164761,TNFRSF11B,8,0.473,trans
ENSG00000164764,SBSPON,8,0.224,trans
ENSG00000164776,PHKG1,7,0.326,trans
ENSG00000164778,EN2,7,0.11,trans
ENSG00000164794,KCNV1,8,0.541,trans
ENSG00000164796,CSMD3,8,1.669,trans
ENSG00000164808,SPIDR,8,0.164,trans
ENSG00000164815,ORC5,7,0.128,trans
ENSG00000164818,DNAAF5,7,0.121,trans
ENSG00000164823,OSGIN2,8,0.126,trans
ENSG00000164825,DEFB1,8,0.167,trans
ENSG00000164828,SUN1,7,0.289,trans
ENSG00000164830,OXR1,8,0.161,trans
ENSG00000164841,TMEM74,8,0.385,trans
ENSG00000164849,GPR146,7,0.577,trans
ENSG00000164850,GPER1,7,0.186,trans
ENSG00000164855,TMEM184A,7,0.262,trans
ENSG00000164867,NOS3,7,0.118,trans
ENSG00000164877,MICALL2,7,0.365,trans
ENSG00000164879,CA3,8,0.227,trans
ENSG00000164880,INTS1,7,0.241,trans
ENSG00000164885,CDK5,7,0.082,trans
ENSG00000164889,SLC4A2,7,0.232,trans
ENSG00000164896,FASTK,7,0.143,trans
ENSG00000164897,TMUB1,7,0.089,trans
ENSG00000164898,FMC1,7,0.127,trans
ENSG00000164902,PHAX,5,0.148,trans
ENSG00000164904,ALDH7A1,5,0.24,trans
ENSG00000164916,FOXK1,7,0.381,trans
ENSG00000164919,COX6C,8,0.16,trans
ENSG00000164920,OSR2,8,0.46,trans
ENSG00000164924,YWHAZ,8,0.084,trans
ENSG00000164929,BAALC,8,0.434,trans
ENSG00000164930,FZD6,8,0.094,trans
ENSG00000164932,CTHRC1,8,0.597,trans
ENSG00000164933,SLC25A32,8,0.124,trans
ENSG00000164934,DCAF13,8,0.116,trans
ENSG00000164938,TP53INP1,8,0.248,trans
ENSG00000164941,INTS8,8,0.108,trans
ENSG00000164944,VIRMA,8,0.204,trans
ENSG00000164949,GEM,8,0.209,trans
ENSG00000164951,PDP1,8,0.181,trans
ENSG00000164953,TMEM67,8,0.181,trans
ENSG00000164961,WASHC5,8,0.202,trans
ENSG00000164967,RPP25L,9,0.138,trans
ENSG00000164970,FAM219A,9,0.168,trans
ENSG00000164972,C9orf24,9,0.294,trans
ENSG00000164975,SNAPC3,9,0.132,trans
ENSG00000164976,MYORG,9,0.143,trans
ENSG00000164978,NUDT2,9,0.122,trans
ENSG00000164983,TMEM65,8,0.183,trans
ENSG00000164985,PSIP1,9,0.105,trans
ENSG00000164989,CCDC171,9,0.24,trans
ENSG00000165006,UBAP1,9,0.128,trans
ENSG00000165023,DIRAS2,9,0.284,trans
